game_id,group_id,resource_type,total_cost,members,usage_weights,shapley_allocations,nucleolus_allocations,equal_split,method_chosen,fairness_score
e895a5fc-16e5-48c3-b3f6-4902c0fed1b1,group_447,space,9378.17,user_027|user_035|user_037|user_065|user_073|user_083|user_090|user_096,0.07|0.19|0.11|0.29|0.03|0.27|0.01|0.04,673.11|1749.11|1014.87|2695.91|273.39|2516.73|107.08|347.96,897.74|1489.53|1085.70|2010.27|677.89|1911.73|586.42|718.90,1172.27|1172.27|1172.27|1172.27|1172.27|1172.27|1172.27|1172.27,shapley,1.0
1b1fa3fe-3058-4bf4-a8b2-2dab20f82352,group_238,vehicle,4796.49,user_004|user_047|user_050|user_055|user_081,0.24|0.43|0.07|0.09|0.17,1149.15|2078.07|313.52|426.59|829.17,1063.71|1574.62|604.12|666.31|887.73,959.30|959.30|959.30|959.30|959.30,nucleolus,0.906
f67502f1-9444-4dee-a30d-bdc81af97d00,group_244,tool,9990.63,user_028|user_098,0.12|0.88,1246.97|8743.66,2933.73|7056.90,4995.31|4995.31,shapley,1.0
bdadf4cf-0ae7-4861-ba6a-bba72e955513,group_021,subscription,10100.05,user_039|user_100,0.90|0.10,9134.72|965.33,7296.61|2803.44,5050.02|5050.02,nucleolus,0.838
6d08faed-6c00-4bd0-a87d-6486a0e8dc42,group_079,subscription,17533.58,user_028|user_053|user_063|user_067|user_076,0.17|0.42|0.11|0.28|0.01,3052.83|7302.11|2015.34|4910.97|252.32,3257.08|5594.18|2686.46|4279.06|1716.80,3506.72|3506.72|3506.72|3506.72|3506.72,nucleolus,0.826
405f3e80-f1fc-4ebb-b574-fbb48085124d,group_292,space,2074.58,user_003|user_037|user_040,0.33|0.06|0.62,676.03|119.35|1279.20,683.00|376.83|1014.75,691.53|691.53|691.53,nucleolus,0.799
0c220dc1-3318-43c2-a525-73c46ed4509a,group_429,vehicle,661.8,user_005|user_010|user_015|user_016|user_017|user_026|user_067,0.11|0.08|0.46|0.01|0.13|0.12|0.08,73.36|55.23|307.05|8.59|84.39|77.18|55.99,82.90|72.92|211.42|47.27|88.96|84.99|73.34,94.54|94.54|94.54|94.54|94.54|94.54|94.54,equal,0.844
31f29793-6bd6-4096-b735-9b995030e60d,group_154,tool,2149.28,user_014|user_038|user_056|user_064|user_071|user_092,0.30|0.17|0.01|0.15|0.09|0.28,636.42|364.40|17.32|328.79|196.43|605.92,511.23|361.62|170.72|342.03|269.23|494.45,358.21|358.21|358.21|358.21|358.21|358.21,equal,0.957
a85d7a10-ecc1-4f6b-ad50-c298ac20d875,group_220,subscription,12151.31,user_004|user_010|user_033|user_049|user_052|user_065|user_087|user_096,0.07|0.16|0.13|0.12|0.11|0.04|0.26|0.11,837.62|1905.13|1550.22|1500.73|1359.06|513.73|3145.25|1339.57,1144.20|1731.33|1536.13|1508.91|1430.99|966.06|2413.40|1420.28,1518.91|1518.91|1518.91|1518.91|1518.91|1518.91|1518.91|1518.91,shapley,1.0
450ab1a8-44a3-40db-921d-856e639cbedc,group_344,space,7320.19,user_006|user_007|user_015|user_034,0.43|0.04|0.15|0.38,3123.59|296.61|1126.81|2773.18,2541.50|986.66|1443.27|2348.77,1830.05|1830.05|1830.05|1830.05,equal,0.953
8e688ac2-0aac-4a2e-9027-66f2654cbbf8,group_423,accommodation,634.05,user_010|user_011|user_091,0.22|0.42|0.36,141.02|265.47|227.55,172.67|241.12|220.26,211.35|211.35|211.35,shapley,1.0
6d850714-f541-4e6d-ab2e-d530cc21cabc,group_003,space,10215.12,user_028|user_029|user_039|user_071|user_089|user_099,0.11|0.23|0.04|0.20|0.07|0.35,1162.48|2386.56|442.40|1996.65|681.94|3545.08,1405.50|2078.74|1009.46|1864.29|1141.20|2715.93,1702.52|1702.52|1702.52|1702.52|1702.52|1702.52,shapley,1.0
b8495451-4566-4384-b428-328cfa36ee4e,group_237,space,4129.18,user_016|user_040|user_051|user_054|user_073|user_076|user_096,0.09|0.06|0.04|0.77|0.01|0.01|0.03,360.46|254.28|150.28|3189.47|35.72|21.38|117.59,463.70|405.30|348.10|2019.66|285.09|277.21|330.12,589.88|589.88|589.88|589.88|589.88|589.88|589.88,equal,0.82
5190deb0-6f31-4844-8723-f5c462e17415,group_119,accommodation,18168.94,user_052|user_054|user_056,0.42|0.46|0.13,7589.59|8300.09|2279.26,6899.61|7290.39|3978.93,6056.31|6056.31|6056.31,equal,0.857
442470b0-958a-41e0-86f5-41e191e074b5,group_293,vehicle,9626.96,user_013|user_015|user_032|user_050|user_078|user_083|user_094|user_097,0.24|0.03|0.41|0.02|0.01|0.01|0.10|0.17,2350.26|266.75|3963.42|170.71|118.13|131.88|943.22|1682.59,1834.16|688.23|2721.40|635.41|606.49|614.05|1060.29|1466.94,1203.37|1203.37|1203.37|1203.37|1203.37|1203.37|1203.37|1203.37,nucleolus,0.744
dee11410-b2bb-44e3-8580-92b7c8000519,group_097,tool,19203.02,user_016|user_061,0.11|0.89,2054.73|17148.29,5450.78|13752.24,9601.51|9601.51,nucleolus,0.806
fac20ffd-e81f-4d50-9c20-80872363c41a,group_119,accommodation,14631.68,user_039|user_065|user_085,0.42|0.12|0.46,6130.24|1753.83|6747.60,5566.39|3159.36|5905.93,4877.23|4877.23|4877.23,equal,0.86
e62439b1-6599-4544-aa04-d5e9a92450a8,group_301,vehicle,657.9,user_018|user_030|user_062|user_064|user_071|user_084,0.20|0.31|0.11|0.16|0.05|0.18,129.24|203.01|69.81|102.40|35.38|118.07,120.42|161.00|87.74|105.66|68.80|114.28,109.65|109.65|109.65|109.65|109.65|109.65,nucleolus,0.876
24499d48-36fc-4c27-adb6-c152f59b9a9c,group_334,vehicle,6809.93,user_004|user_011|user_018|user_028|user_029|user_042,0.40|0.00|0.20|0.08|0.03|0.29,2713.34|31.99|1383.94|525.40|184.73|1970.54,2003.08|528.34|1271.91|799.71|612.35|1594.54,1134.99|1134.99|1134.99|1134.99|1134.99|1134.99,equal,0.777
79468c78-d79b-43e1-8afd-f960e32be877,group_291,tool,10141.08,user_020|user_042|user_057|user_071|user_075|user_081|user_082|user_097,0.09|0.06|0.03|0.04|0.26|0.14|0.35|0.04,957.50|584.31|290.38|406.42|2593.63|1381.71|3544.48|382.66,1097.06|891.80|730.14|793.97|1996.93|1330.37|2519.90|780.90,1267.63|1267.63|1267.63|1267.63|1267.63|1267.63|1267.63|1267.63,nucleolus,0.848
a5076e76-20f4-4744-a3c2-57e523fabae0,group_172,tool,7049.71,user_006|user_016|user_038|user_048|user_067|user_074,0.01|0.00|0.08|0.73|0.14|0.04,103.66|4.90|569.18|5122.77|953.18|296.02,585.74|531.42|841.77|3346.25|1052.98|691.54,1174.95|1174.95|1174.95|1174.95|1174.95|1174.95,shapley,1.0
e17c8810-e534-40fe-b65c-93025ab686f7,group_403,subscription,16012.56,user_034|user_061|user_098,0.58|0.42|0.00,9233.91|6710.16|68.49,7480.54|6092.47|2439.55,5337.52|5337.52|5337.52,equal,0.802
4c5cc7ce-1359-4811-82c4-04b0408c757b,group_277,tool,6059.5,user_021|user_026|user_062|user_086,0.69|0.14|0.07|0.10,4158.19|875.55|397.16|628.59,2968.70|1163.25|900.13|1027.42,1514.88|1514.88|1514.88|1514.88,nucleolus,0.722
cce56b25-fcfa-4938-a6f3-40bfe2cd73c1,group_139,accommodation,10102.27,user_037|user_041|user_056|user_072|user_079|user_095,0.08|0.07|0.04|0.02|0.18|0.59,822.18|719.38|443.37|245.80|1868.12|6003.41,1209.87|1153.33|1001.53|892.86|1785.14|4059.55,1683.71|1683.71|1683.71|1683.71|1683.71|1683.71,equal,0.854
4638120d-bda5-42a5-9ace-1337509c0009,group_402,tool,7174.04,user_011|user_019|user_053,0.70|0.16|0.13,5052.30|1178.61|943.14,3854.87|1724.34|1594.83,2391.35|2391.35|2391.35,shapley,1.0
00618abd-6bd7-4294-bee0-4070987147fd,group_253,tool,2411.16,user_051|user_078,0.63|0.37,1508.11|903.05,1371.97|1039.19,1205.58|1205.58,shapley,1.0
618c9a63-fa40-42fa-a2da-636587da9b08,group_172,tool,19019.53,user_016|user_067,0.46|0.54,8804.42|10215.11,9121.83|9897.70,9509.76|9509.76,nucleolus,0.87
8ad2fede-3d26-4e9f-bb0e-d7b14cf9bd04,group_198,tool,1329.74,user_021|user_025|user_039|user_061|user_073|user_079,0.26|0.24|0.07|0.09|0.24|0.09,347.09|323.70|98.18|113.84|324.86|122.07,290.63|277.77|153.73|162.34|278.40|166.87,221.62|221.62|221.62|221.62|221.62|221.62,nucleolus,0.943
c9c5fddb-6ef1-45bd-a2bd-ec544629b133,group_252,accommodation,11989.72,user_008|user_040|user_076,0.23|0.46|0.31,2794.69|5482.35|3712.68,3335.54|4813.75|3840.43,3996.57|3996.57|3996.57,equal,0.738
88a6807e-a2e5-4515-bd9e-3f819506e76d,group_009,vehicle,17393.96,user_010|user_012|user_079,0.02|0.47|0.51,425.08|8150.41|8818.47,2842.89|7091.82|7459.25,5797.99|5797.99|5797.99,nucleolus,0.727
c38705e1-5171-4408-98d5-9bd193143ea5,group_058,vehicle,3323.2,user_004|user_012|user_014|user_033|user_053|user_058,0.10|0.03|0.55|0.10|0.20|0.03,335.00|90.41|1812.52|320.85|674.94|89.49,433.49|298.96|1246.13|425.71|620.46|298.46,553.87|553.87|553.87|553.87|553.87|553.87,nucleolus,0.958
53fa1600-a82f-4f8c-95a7-fa3961227529,group_373,space,19229.35,user_045|user_052|user_075|user_076|user_080|user_090,0.06|0.37|0.38|0.05|0.10|0.03,1161.16|7127.07|7385.53|1050.30|1852.84|652.46,2080.84|5362.09|5504.24|2019.86|2461.26|1801.05,3204.89|3204.89|3204.89|3204.89|3204.89|3204.89,nucleolus,0.889
8fdac506-fbfd-495f-86bf-206ab9dd0d07,group_273,accommodation,12981.28,user_028|user_038|user_060|user_080|user_083|user_095,0.01|0.48|0.11|0.08|0.14|0.18,99.47|6259.96|1375.81|1008.17|1871.91|2365.96,1028.31|4416.58|1730.29|1528.09|2003.15|2274.87,2163.55|2163.55|2163.55|2163.55|2163.55|2163.55,shapley,1.0
c27dbb74-87a4-4535-b2b6-4a15223bd01b,group_138,subscription,11954.3,user_019|user_068|user_091,0.88|0.01|0.11,10523.50|106.78|1324.01,7581.07|1851.88|2521.35,3984.77|3984.77|3984.77,shapley,1.0
b284cbfc-7c0c-4dcb-9c6a-25bc9c9bada5,group_233,subscription,6901.53,user_011|user_022|user_023,0.19|0.08|0.72,1315.98|582.85|5002.70,1759.02|1355.80|3786.72,2300.51|2300.51|2300.51,nucleolus,0.766
d4ebec44-b0c8-4ada-b50d-4ba9bcf9aaf5,group_338,vehicle,17560.72,user_009|user_014|user_028|user_042|user_068|user_074|user_078,0.09|0.27|0.02|0.17|0.03|0.39|0.01,1661.36|4758.90|341.36|3026.99|588.24|6923.47|260.40,2042.65|3746.30|1316.65|2793.75|1452.44|4936.81|1272.13,2508.67|2508.67|2508.67|2508.67|2508.67|2508.67|2508.67,nucleolus,0.921
e714f431-d699-4a2c-941d-28f2bb67419f,group_428,tool,10812.79,user_064|user_097,0.32|0.68,3413.86|7398.93,4310.50|6502.29,5406.40|5406.40,nucleolus,0.762
7afae3b2-7ef7-4eab-82bb-f33694cf32a6,group_190,vehicle,17242.42,user_016|user_036,0.47|0.53,8157.03|9085.39,8365.91|8876.51,8621.21|8621.21,shapley,1.0
9fcbfab8-3c02-47b7-9629-d2d1d1b002bb,group_281,space,19835.87,user_005|user_017|user_019|user_025|user_036|user_052,0.49|0.06|0.11|0.01|0.21|0.12,9766.50|1259.74|2107.12|127.55|4199.32|2375.65,6859.26|2180.55|2646.60|1557.84|3797.32|2794.30,3305.98|3305.98|3305.98|3305.98|3305.98|3305.98,shapley,1.0
96391ad8-b2bd-4211-9ad4-ae46db62ff88,group_353,space,12559.41,user_001|user_037|user_045|user_077|user_091|user_094,0.22|0.01|0.37|0.01|0.00|0.40,2707.43|85.28|4685.52|66.64|6.30|5008.25,2431.04|988.86|3518.99|978.61|945.42|3696.49,2093.24|2093.24|2093.24|2093.24|2093.24|2093.24,equal,0.784
484231ce-2765-41db-94b6-212c1830cc06,group_213,tool,10388.0,user_005|user_020|user_049|user_051|user_073|user_076|user_081,0.07|0.07|0.36|0.02|0.13|0.05|0.29,739.57|752.09|3739.06|194.83|1327.33|571.34|3063.79,1074.56|1081.45|2724.28|774.96|1397.83|982.04|2352.88,1484.00|1484.00|1484.00|1484.00|1484.00|1484.00|1484.00,equal,0.758
0a2eec7f-eb14-4da8-9d6f-e6ddf4ce4728,group_424,space,13224.58,user_040|user_051|user_095,0.41|0.48|0.11,5398.01|6359.16|1467.41,4952.59|5481.23|2790.76,4408.19|4408.19|4408.19,nucleolus,0.723
8ab95046-ac95-4fee-9dba-d28bbe205b02,group_379,tool,6920.09,user_038|user_043|user_069|user_074,0.03|0.02|0.15|0.80,177.40|155.51|1053.92|5533.26,876.08|864.04|1358.17|3821.80,1730.02|1730.02|1730.02|1730.02,shapley,1.0
4ff2b46f-38aa-4818-b67d-34eb7c490c48,group_474,subscription,9132.18,user_022|user_032|user_077|user_081|user_088|user_096,0.07|0.08|0.03|0.25|0.30|0.27,598.34|722.99|259.14|2266.88|2775.47|2509.36,1014.00|1082.56|827.44|1931.70|2211.42|2065.06,1522.03|1522.03|1522.03|1522.03|1522.03|1522.03,equal,0.763
dde9c9c0-1b09-4ff3-aaa9-813c260e394c,group_383,accommodation,9814.82,user_056|user_069,0.75|0.25,7338.01|2476.81,6244.24|3570.58,4907.41|4907.41,equal,0.935
a6ed05ac-0ffa-4be0-9bd0-2ff348b125cb,group_451,tool,4173.34,user_048|user_077|user_087,0.09|0.22|0.69,383.34|907.00|2883.00,836.84|1124.85|2211.65,1391.11|1391.11|1391.11,equal,0.737
26f25075-5e9d-4c73-aa56-e06fb7727a6f,group_460,space,1161.03,user_039|user_065|user_078|user_092,0.25|0.20|0.30|0.26,284.90|227.16|344.63|304.34,287.31|255.55|320.16|298.00,290.26|290.26|290.26|290.26,shapley,1.0
ecc51668-fe55-4e4a-8f47-358ae5eb013d,group_036,space,2418.87,user_003|user_025|user_026|user_036|user_040|user_074|user_096|user_098,0.21|0.09|0.15|0.03|0.11|0.23|0.05|0.15,502.34|207.86|355.37|67.40|267.22|547.92|114.86|355.91,412.35|250.38|331.51|173.13|283.03|437.42|199.23|331.81,302.36|302.36|302.36|302.36|302.36|302.36|302.36|302.36,nucleolus,0.957
f911a873-1a04-43d8-bb79-18b356dd43cd,group_317,vehicle,13720.97,user_028|user_047|user_056|user_061,0.55|0.03|0.37|0.06,7494.41|356.48|5059.89|810.19,5665.53|1739.68|4326.55|1989.21,3430.24|3430.24|3430.24|3430.24,equal,0.778
2effd7e0-1d86-478f-b731-644f55eb0261,group_413,tool,10185.62,user_010|user_025|user_043|user_056|user_072|user_085|user_091|user_095,0.46|0.22|0.02|0.02|0.12|0.06|0.00|0.10,4660.66|2272.68|158.34|176.87|1229.64|576.22|48.40|1062.80,3136.30|1822.91|660.03|670.22|1249.25|889.86|599.56|1157.48,1273.20|1273.20|1273.20|1273.20|1273.20|1273.20|1273.20|1273.20,shapley,1.0
c2203dd7-22ad-4e29-8059-0e694c68e6ac,group_411,accommodation,18187.34,user_038|user_055|user_057|user_059|user_067|user_074|user_094,0.06|0.01|0.20|0.31|0.18|0.21|0.03,1106.35|240.21|3649.94|5559.18|3185.41|3896.25|549.99,1777.68|1301.30|3176.65|4226.73|2921.16|3312.12|1471.68,2598.19|2598.19|2598.19|2598.19|2598.19|2598.19|2598.19,nucleolus,0.937
78d01c20-8291-4176-a6d0-b83d00f6dec1,group_447,vehicle,4033.99,user_037|user_045|user_056|user_065|user_071|user_073|user_096,0.03|0.02|0.15|0.32|0.13|0.23|0.11,131.92|100.84|624.55|1274.13|544.05|919.54|438.97,331.88|314.79|602.83|960.10|558.55|765.07|500.76,576.28|576.28|576.28|576.28|576.28|576.28|576.28,equal,0.919
6dcba86b-c090-46fd-bf64-66d255e5cde9,group_268,space,5636.39,user_022|user_037|user_050|user_077,0.42|0.48|0.07|0.03,2392.55|2705.93|382.00|155.92,1949.99|2122.36|844.19|719.85,1409.10|1409.10|1409.10|1409.10,equal,0.736
d593312e-1e8a-4def-8412-de2e2df1e5ef,group_472,space,9015.84,user_014|user_041|user_053|user_054|user_086|user_099,0.27|0.13|0.18|0.19|0.07|0.15,2460.91|1194.26|1662.90|1688.23|672.38|1337.16,2029.69|1333.03|1590.78|1604.71|1046.00|1411.63,1502.64|1502.64|1502.64|1502.64|1502.64|1502.64,nucleolus,0.731
00899964-8690-4107-a0dd-9ec30b9de8cc,group_066,space,15031.21,user_076|user_093,0.56|0.44,8478.96|6552.25,8045.45|6985.76,7515.60|7515.60,shapley,1.0
6dd9f0be-d8ac-4ea0-b6bc-24ff01580790,group_014,tool,7752.91,user_033|user_088,0.74|0.26,5746.71|2006.20,4905.10|2847.81,3876.45|3876.45,equal,0.901
26e0c60d-92de-4728-bfeb-a4ed4c402972,group_292,tool,13364.62,user_003|user_024|user_051|user_063|user_073|user_083|user_088|user_094,0.11|0.27|0.24|0.26|0.04|0.00|0.04|0.04,1474.76|3599.50|3205.73|3523.58|501.53|56.75|482.13|520.64,1562.88|2731.49|2514.91|2689.73|1027.60|782.97|1016.93|1038.11,1670.58|1670.58|1670.58|1670.58|1670.58|1670.58|1670.58|1670.58,nucleolus,0.73
98999edc-2025-4748-b094-270167acd9b7,group_308,accommodation,14458.83,user_025|user_040|user_097,0.68|0.30|0.02,9823.44|4286.64|348.75,7571.72|4526.48|2360.64,4819.61|4819.61|4819.61,shapley,1.0
5491c85c-9bf3-4162-a5e9-a2a85d90ddf4,group_255,accommodation,18725.27,user_023|user_029|user_090|user_100,0.06|0.06|0.38|0.50,1031.89|1200.41|7061.12|9431.85,2674.13|2766.82|5990.21|7294.11,4681.32|4681.32|4681.32|4681.32,shapley,1.0
1c330d9e-20b9-45db-a7bc-57d686ed8125,group_485,subscription,5403.43,user_017|user_027|user_030|user_036|user_096,0.35|0.50|0.04|0.07|0.05,1875.05|2696.76|215.12|354.02|262.47,1517.59|1969.53|604.63|681.02|630.67,1080.69|1080.69|1080.69|1080.69|1080.69,shapley,1.0
e99cb73b-1ef2-4947-b309-26b981edc13e,group_426,vehicle,17003.35,user_004|user_029|user_030|user_048|user_073|user_074|user_092,0.08|0.42|0.15|0.23|0.11|0.00|0.01,1286.96|7128.18|2478.99|3881.39|1950.85|84.81|192.16,1800.90|5013.57|2456.52|3227.84|2166.04|1139.72|1198.76,2429.05|2429.05|2429.05|2429.05|2429.05|2429.05|2429.05,nucleolus,0.758
cdf368e2-3fcd-4a1b-a1b9-15501c356a58,group_017,accommodation,5309.33,user_014|user_024|user_078,0.34|0.56|0.11,1795.28|2950.15|563.90,1783.80|2418.98|1106.54,1769.78|1769.78|1769.78,nucleolus,0.754
586676c0-09b6-492b-8afc-ae6f6f0c9983,group_495,accommodation,12948.31,user_020|user_034|user_070,0.37|0.48|0.15,4768.87|6201.35|1978.09,4565.12|5352.99|3030.19,4316.10|4316.10|4316.10,nucleolus,0.808
e65f7dfb-81e4-4713-868b-1357cd0af2e0,group_334,accommodation,5591.46,user_004|user_011|user_029|user_042,0.31|0.12|0.25|0.32,1717.14|647.73|1419.56|1807.04,1573.46|985.29|1409.80|1622.91,1397.87|1397.87|1397.87|1397.87,shapley,1.0
37f08314-6424-487b-b19c-adbfe62a0023,group_465,accommodation,17768.89,user_011|user_039|user_093,0.83|0.07|0.09,14834.89|1304.35|1629.65,10824.52|3382.73|3561.64,5922.96|5922.96|5922.96,equal,0.75
ae22052e-b3ec-4453-afd3-c211942a4ec6,group_239,space,14543.22,user_002|user_099,0.44|0.56,6433.41|8109.81,6810.60|7732.62,7271.61|7271.61,shapley,1.0
72fcb14f-24aa-4cf7-9dae-8fb8aa00d6cc,group_248,vehicle,16262.41,user_012|user_022|user_039|user_064|user_087,0.25|0.53|0.11|0.04|0.07,4084.06|8600.21|1733.80|684.92|1159.42,3709.85|6193.73|2417.20|1840.32|2101.30,3252.48|3252.48|3252.48|3252.48|3252.48,nucleolus,0.858
58a3bc84-857d-4644-b2fc-2097193bf14e,group_137,vehicle,3276.95,user_039|user_049|user_051|user_072|user_086,0.24|0.13|0.10|0.52|0.00,778.26|440.25|341.04|1707.30|10.10,722.97|537.06|482.50|1233.94|300.48,655.39|655.39|655.39|655.39|655.39,shapley,1.0
807c3865-43bb-4b6e-8c35-028a99c74738,group_128,space,3134.83,user_005|user_021|user_036|user_041|user_081|user_099,0.13|0.27|0.05|0.16|0.19|0.18,421.90|859.62|168.55|503.41|601.85|579.49,467.16|707.90|327.82|511.99|566.13|553.83,522.47|522.47|522.47|522.47|522.47|522.47,equal,0.76
1c285267-02c4-46f3-9f50-065acd57c6a4,group_169,tool,9557.36,user_014|user_019|user_042|user_059,0.14|0.10|0.43|0.33,1329.40|958.30|4070.33|3199.33,1806.37|1602.27|3313.88|2834.84,2389.34|2389.34|2389.34|2389.34,shapley,1.0
f73ad898-1e03-4977-b7df-f62eb8f712c5,group_373,subscription,10737.0,user_042|user_045|user_052|user_075|user_076|user_080|user_090,0.19|0.05|0.04|0.05|0.44|0.03|0.20,2072.02|581.33|398.44|529.46|4675.19|283.63|2196.93,1829.85|1009.97|909.38|981.44|3261.59|846.23|1898.55,1533.86|1533.86|1533.86|1533.86|1533.86|1533.86|1533.86,shapley,1.0
539ba6eb-823f-414b-b6e4-7645da9c3634,group_301,subscription,17149.21,user_053|user_069|user_082|user_084|user_089,0.29|0.07|0.30|0.28|0.06,4958.35|1235.47|5106.55|4849.02|999.82,4270.52|2222.94|4352.03|4210.39|2093.33,3429.84|3429.84|3429.84|3429.84|3429.84,nucleolus,0.884
cd5ef4b1-7b1c-4819-a583-5c2728f08b3e,group_178,subscription,19664.57,user_019|user_033|user_070,0.41|0.43|0.16,8046.97|8493.78|3123.82,7375.52|7621.27|4667.79,6554.86|6554.86|6554.86,equal,0.747
24bcec29-6ea4-4dca-9ce9-57ef0ea56e57,group_310,accommodation,11104.49,user_004|user_020|user_043|user_046,0.05|0.16|0.56|0.22,578.27|1802.98|6225.21|2498.03,1567.30|2240.89|4673.12|2623.17,2776.12|2776.12|2776.12|2776.12,shapley,1.0
0f38ce65-f74e-4761-b7c3-8ff2e19494f6,group_392,tool,9752.96,user_005|user_078|user_085,0.10|0.61|0.29,977.05|5908.31|2867.60,2000.32|4712.52|3040.12,3250.99|3250.99|3250.99,shapley,1.0
f20701b9-6baf-4268-b7fc-0093990c0271,group_329,subscription,7491.41,user_002|user_004|user_017|user_049|user_074|user_081|user_091,0.13|0.19|0.10|0.24|0.18|0.14|0.02,954.90|1412.62|771.63|1793.82|1365.90|1018.22|174.33,1006.79|1258.53|905.99|1468.19|1232.83|1041.61|577.47,1070.20|1070.20|1070.20|1070.20|1070.20|1070.20|1070.20,equal,0.769
8a130c39-726a-4e99-aee0-8a654546b852,group_324,subscription,16942.61,user_003|user_014|user_053|user_084,0.34|0.51|0.03|0.12,5700.69|8664.66|464.55|2112.72,5041.42|6671.61|2161.55|3068.04,4235.65|4235.65|4235.65|4235.65,nucleolus,0.757
5157476c-af57-49e1-a512-122ec7ad52f1,group_398,tool,14254.8,user_010|user_073|user_098,0.10|0.47|0.43,1431.73|6712.00|6111.07,2925.67|5829.82|5499.31,4751.60|4751.60|4751.60,shapley,1.0
9d360c1f-cf64-47eb-b621-882fa833b1ad,group_493,accommodation,12468.25,user_028|user_072,0.07|0.93,842.36|11625.89,3268.66|9199.59,6234.12|6234.12,shapley,1.0
7a46d40c-aab4-4c2a-8f5a-bd9a4d2cc2f2,group_214,accommodation,14281.98,user_012|user_022|user_058|user_078|user_082|user_089,0.06|0.51|0.19|0.13|0.05|0.06,902.38|7213.21|2759.99|1798.54|778.62|829.25,1567.45|5038.42|2589.14|2060.34|1499.39|1527.23,2380.33|2380.33|2380.33|2380.33|2380.33|2380.33,nucleolus,0.905
33d95c4d-1038-4ad3-b3c8-a53b41073459,group_305,vehicle,2757.06,user_002|user_008|user_097,0.54|0.40|0.06,1484.43|1094.39|178.24,1229.99|1015.48|511.59,919.02|919.02|919.02,equal,0.901
c09c2d2d-86ff-4bf5-bf8f-6b5353782ccc,group_251,subscription,5843.95,user_038|user_044|user_095,0.08|0.05|0.87,448.99|281.85|5113.12,1123.54|1031.61|3688.81,1947.98|1947.98|1947.98,shapley,1.0
9d1d3c86-f593-46aa-bdd8-32dc12c30ed5,group_327,space,8913.15,user_051|user_056|user_072|user_074|user_079,0.27|0.01|0.18|0.02|0.51,2434.76|117.80|1607.53|173.11|4579.94,2141.30|866.97|1686.33|897.40|3321.15,1782.63|1782.63|1782.63|1782.63|1782.63,nucleolus,0.922
aabfa0a9-7564-4f72-b91d-c788bd163523,group_300,space,945.37,user_012|user_055,0.66|0.34,628.50|316.87,558.38|386.99,472.69|472.69,equal,0.933
edf2cf76-3ea1-414a-a584-80c809375d8e,group_082,vehicle,13994.57,user_001|user_005|user_050|user_091,0.38|0.24|0.26|0.12,5300.32|3393.04|3586.22|1715.00,4489.56|3440.56|3546.81|2517.64,3498.64|3498.64|3498.64|3498.64,shapley,1.0
703ea988-7efb-4bb9-af91-d3a5e8d4f2ea,group_106,tool,2084.04,user_015|user_016|user_049|user_053|user_055|user_067|user_098,0.12|0.08|0.13|0.32|0.06|0.10|0.20,244.24|164.21|264.93|661.93|126.70|200.06|421.97,268.31|224.29|279.68|498.04|203.66|244.01|366.06,297.72|297.72|297.72|297.72|297.72|297.72|297.72,shapley,1.0
08ea7eef-096b-4e8d-a17d-a1e7b48dedc2,group_273,accommodation,14144.19,user_039|user_040|user_080,0.07|0.24|0.69,1008.89|3377.60|9757.70,2676.52|3979.31|7488.37,4714.73|4714.73|4714.73,nucleolus,0.844
761bf371-eb05-4407-8384-4ed187c4aaec,group_211,space,12313.03,user_025|user_041|user_044|user_060|user_067|user_071|user_093|user_097,0.20|0.16|0.13|0.10|0.03|0.33|0.04|0.01,2474.99|1970.92|1569.00|1201.57|370.68|4041.04|512.94|171.89,2053.85|1776.61|1555.56|1353.47|896.48|2915.18|974.73|787.15,1539.13|1539.13|1539.13|1539.13|1539.13|1539.13|1539.13|1539.13,equal,0.79
b8f6e82b-ac88-4523-a89e-d8f8e034e91d,group_341,space,14943.08,user_039|user_041|user_093|user_097,0.67|0.09|0.22|0.01,9992.41|1391.94|3351.93|206.81,7176.92|2446.66|3524.66|1794.84,3735.77|3735.77|3735.77|3735.77,shapley,1.0
238936c4-9025-4590-bb1d-e7cee0da3791,group_202,accommodation,2372.27,user_003|user_013|user_015|user_018|user_023|user_034|user_049|user_084,0.02|0.03|0.01|0.18|0.30|0.08|0.34|0.04,57.71|74.46|21.90|418.49|710.14|182.94|812.70|93.94,165.18|174.39|145.49|363.61|524.02|234.06|580.43|185.11,296.53|296.53|296.53|296.53|296.53|296.53|296.53|296.53,nucleolus,0.881
